window,time_start_s,time_end_s,cpu_prob,rknn_prob,prob_diff,h_diff,c_diff,cpu_voice,rknn_voice
487,15.584,15.616,0.99871826171875,0.99609375,0.00262451171875,0.1648605912923813,1.8440474271774292,1,1
488,15.616,15.648,0.9988548159599304,0.99755859375,0.00129622220993042,0.16087986528873444,1.8339807987213135,1,1
489,15.648,15.68,0.9990092515945435,0.99755859375,0.001450657844543457,0.14828357100486755,1.802619457244873,1,1
490,15.68,15.712,0.9991114139556885,0.99755859375,0.0015528202056884766,0.11265339702367783,1.7637227773666382,1,1
491,15.712,15.744,0.9992126822471619,0.99755859375,0.0016540884971618652,0.15699321031570435,1.7950059175491333,1,1
492,15.744,15.776,0.9992907047271729,0.99755859375,0.0017321109771728516,0.15056923031806946,1.8334002494812012,1,1
493,15.776,15.808,0.998999297618866,0.9970703125,0.0019289851188659668,0.1370050311088562,1.8094618320465088,1,1
494,15.808,15.84,0.9975559711456299,0.99755859375,2.6226043701171875e-06,0.1490168422460556,1.8148835897445679,1,1
495,15.84,15.872,0.9988211393356323,0.99755859375,0.0012625455856323242,0.11623406410217285,1.724649429321289,1,1
496,15.872,15.904,0.9990823268890381,0.99755859375,0.001523733139038086,0.10744863003492355,1.7120418548583984,1,1
497,15.904,15.936,0.9985514879226685,0.99755859375,0.000992894172668457,0.09011209011077881,1.6958516836166382,1,1
498,15.936,15.968,0.9895209074020386,0.99755859375,0.008037686347961426,0.14148187637329102,1.7515459060668945,1,1
499,15.968,16.0,0.9716414213180542,0.99609375,0.0244523286819458,0.19625365734100342,1.8355402946472168,1,1
500,16.0,16.032,0.9978681802749634,0.99755859375,0.0003095865249633789,0.1556844711303711,1.8072021007537842,1,1
501,16.032,16.064,0.9983307719230652,0.99755859375,0.0007721781730651855,0.12651893496513367,1.7822520732879639,1,1
502,16.064,16.096,0.9983615875244141,0.99755859375,0.0008029937744140625,0.1245928704738617,1.7813113927841187,1,1
503,16.096,16.128,0.9984186887741089,0.99755859375,0.0008600950241088867,0.143156498670578,1.8141013383865356,1,1
504,16.128,16.16,0.9982545375823975,0.99755859375,0.0006959438323974609,0.16050611436367035,1.8500611782073975,1,1
505,16.16,16.192,0.9979612827301025,0.9970703125,0.0008909702301025391,0.15793143212795258,1.8607568740844727,1,1
506,16.192,16.224,0.991067111492157,0.9951171875,0.004050076007843018,0.17527952790260315,1.8918540477752686,1,1
507,16.224,16.256,0.9486435651779175,0.99365234375,0.04500877857208252,0.20136332511901855,1.94375479221344,1,1
508,16.256,16.288,0.9854636192321777,0.99169921875,0.006235599517822266,0.17712661623954773,1.9120855331420898,1,1
509,16.288,16.32,0.9698790311813354,0.98876953125,0.01889050006866455,0.16427180171012878,1.9113337993621826,1,1
510,16.32,16.352,0.9928368926048279,0.98828125,0.004555642604827881,0.19302888214588165,1.9519915580749512,1,1
511,16.352,16.384,0.9963175058364868,0.98681640625,0.009501099586486816,0.24628302454948425,2.043729782104492,1,1
512,16.384,16.416,0.9961506128311157,0.9833984375,0.012752175331115723,0.24311885237693787,2.0884549617767334,1,1
513,16.416,16.448,0.9935574531555176,0.97412109375,0.019436359405517578,0.2400435507297516,2.1306588649749756,1,1
514,16.448,16.48,0.9970631003379822,0.97216796875,0.024895131587982178,0.29304856061935425,2.2159037590026855,1,1
515,16.48,16.512,0.9981408715248108,0.990234375,0.007906496524810791,0.25366392731666565,2.2318379878997803,1,1
516,16.512,16.544,0.998476505279541,0.9951171875,0.0033593177795410156,0.22443214058876038,2.253951072692871,1,1
517,16.544,16.576,0.9984360933303833,0.99560546875,0.0028306245803833008,0.2354162633419037,2.2670698165893555,1,1
518,16.576,16.608,0.9979356527328491,0.99365234375,0.004283308982849121,0.2526293992996216,2.3389127254486084,1,1
519,16.608,16.64,0.9972931146621704,0.990234375,0.00705873966217041,0.26720333099365234,2.4393844604492188,1,1
520,16.64,16.672,0.993622362613678,0.9853515625,0.008270800113677979,0.2603892683982849,2.5033812522888184,1,1
521,16.672,16.704,0.9526912569999695,0.9755859375,0.022894680500030518,0.2797349691390991,2.5349597930908203,1,1
522,16.704,16.736,0.9068664312362671,0.97900390625,0.07213747501373291,0.2829726040363312,2.521669626235962,1,1
523,16.736,16.768,0.9063476324081421,0.98046875,0.07412111759185791,0.2584490478038788,2.4357099533081055,1,1
524,16.768,16.8,0.923346757888794,0.9736328125,0.050286054611206055,0.2665770351886749,2.427351713180542,1,1
525,16.8,16.832,0.9350210428237915,0.9638671875,0.028846144676208496,0.2514760494232178,2.411935806274414,1,1
526,16.832,16.864,0.9359421730041504,0.9521484375,0.01620626449584961,0.2494501769542694,2.4089908599853516,1,1
527,16.864,16.896,0.9309566020965576,0.935546875,0.004590272903442383,0.21887093782424927,2.344477653503418,1,1
528,16.896,16.928,0.9189063906669617,0.91162109375,0.00728529691696167,0.22803105413913727,2.36086368560791,1,1
529,16.928,16.96,0.9344589710235596,0.8818359375,0.05262303352355957,0.2185773253440857,2.375910997390747,1,1
530,16.96,16.992,0.9121139049530029,0.857421875,0.05469202995300293,0.21879476308822632,2.377260446548462,1,1
531,16.992,17.024,0.904355525970459,0.83544921875,0.06890630722045898,0.18184536695480347,2.3051838874816895,1,1
532,17.024,17.056,0.8943568468093872,0.8173828125,0.07697403430938721,0.1580827683210373,2.2151219844818115,1,1
533,17.056,17.088,0.8209898471832275,0.80224609375,0.01874375343322754,0.16756543517112732,2.1496527194976807,1,1
534,17.088,17.12,0.7804728746414185,0.78564453125,0.005171656608581543,0.1702154576778412,2.1103973388671875,1,1
535,17.12,17.152,0.760164737701416,0.765625,0.005460262298583984,0.17446264624595642,2.0832014083862305,1,1
536,17.152,17.184,0.6591991186141968,0.7470703125,0.08787119388580322,0.20524513721466064,2.102057933807373,1,1
537,17.184,17.216,0.6395237445831299,0.72509765625,0.08557391166687012,0.18038246035575867,2.0761332511901855,1,1
538,17.216,17.248,0.6121955513954163,0.6982421875,0.08604663610458374,0.18331754207611084,2.0727386474609375,1,1
539,17.248,17.28,0.6214943528175354,0.66748046875,0.0459861159324646,0.20211763679981232,2.0938267707824707,1,1
540,17.28,17.312,0.6618572473526001,0.6328125,0.029044747352600098,0.20867007970809937,2.119290828704834,1,1
541,17.312,17.344,0.6766574382781982,0.5966796875,0.07997775077819824,0.20536619424819946,2.1307570934295654,1,1
542,17.344,17.376,0.6967799067497253,0.560546875,0.13623303174972534,0.2021162211894989,2.1331605911254883,1,1
543,17.376,17.408,0.7088959217071533,0.52587890625,0.18301701545715332,0.18411308526992798,2.0964486598968506,1,1
544,17.408,17.44,0.6455221176147461,0.4921875,0.1533346176147461,0.19146959483623505,2.0928521156311035,1,0
545,17.44,17.472,0.6431109309196472,0.455322265625,0.18778866529464722,0.21214978396892548,2.1156527996063232,1,0
546,17.472,17.504,0.6575322151184082,0.42919921875,0.2283329963684082,0.215272918343544,2.120251178741455,1,0
547,17.504,17.536,0.6331462264060974,0.40869140625,0.2244548201560974,0.19931906461715698,2.085470199584961,1,0
548,17.536,17.568,0.5615524053573608,0.389404296875,0.17214810848236084,0.1901884377002716,2.0623717308044434,1,0
549,17.568,17.6,0.9721030592918396,0.806640625,0.1654624342918396,0.2352190613746643,2.0927414894104004,1,1
550,17.6,17.632,0.9831793904304504,0.96533203125,0.01784735918045044,0.20312945544719696,1.8538134098052979,1,1
551,17.632,17.664,0.9728506207466125,0.96923828125,0.003612339496612549,0.17548540234565735,1.7645490169525146,1,1
552,17.664,17.696,0.9840118288993835,0.984375,0.0003631711006164551,0.16846472024917603,1.725250244140625,1,1
553,17.696,17.728,0.9965298175811768,0.99560546875,0.0009243488311767578,0.1308802217245102,1.6496129035949707,1,1
554,17.728,17.76,0.9979299306869507,0.9970703125,0.0008596181869506836,0.13671869039535522,1.6129391193389893,1,1
555,17.76,17.792,0.998781681060791,0.99755859375,0.0012230873107910156,0.12233279645442963,1.6037483215332031,1,1
556,17.792,17.824,0.9989697933197021,0.99755859375,0.0014111995697021484,0.11156660318374634,1.6072403192520142,1,1
557,17.824,17.856,0.9989521503448486,0.99755859375,0.0013935565948486328,0.11244615912437439,1.6017019748687744,1,1
558,17.856,17.888,0.9991028904914856,0.99755859375,0.0015442967414855957,0.14462026953697205,1.6346392631530762,1,1
559,17.888,17.92,0.9991495013237,0.99755859375,0.0015909075736999512,0.1498502790927887,1.6428383588790894,1,1
560,17.92,17.952,0.9991567134857178,0.99755859375,0.0015981197357177734,0.14270588755607605,1.6595399379730225,1,1
561,17.952,17.984,0.9991374015808105,0.99755859375,0.0015788078308105469,0.13502290844917297,1.6771538257598877,1,1
562,17.984,18.016,0.9990456104278564,0.99755859375,0.0014870166778564453,0.15021538734436035,1.7287108898162842,1,1
563,18.016,18.048,0.9986566305160522,0.99755859375,0.001098036766052246,0.14874659478664398,1.7073781490325928,1,1
564,18.048,18.08,0.9908322095870972,0.994140625,0.003308415412902832,0.16401702165603638,1.7427406311035156,1,1
565,18.08,18.112,0.9956218004226685,0.982421875,0.013199925422668457,0.18031635880470276,1.7538729906082153,1,1
566,18.112,18.144,0.998426079750061,0.99755859375,0.0008674860000610352,0.15065732598304749,1.6812403202056885,1,1
567,18.144,18.176,0.9986388087272644,0.99755859375,0.0010802149772644043,0.13708364963531494,1.6658642292022705,1,1
568,18.176,18.208,0.9985230565071106,0.99755859375,0.0009644627571105957,0.17277882993221283,1.7062480449676514,1,1
569,18.208,18.24,0.9988604784011841,0.99755859375,0.001301884651184082,0.17230769991874695,1.7189679145812988,1,1
570,18.24,18.272,0.9988746643066406,0.99755859375,0.001316070556640625,0.16254454851150513,1.7213605642318726,1,1
571,18.272,18.304,0.9987236857414246,0.99755859375,0.0011650919914245605,0.14298778772354126,1.70317804813385,1,1
572,18.304,18.336,0.998424232006073,0.99755859375,0.000865638256072998,0.11929110437631607,1.67008638381958,1,1
573,18.336,18.368,0.9969971776008606,0.9970703125,7.31348991394043e-05,0.09882520139217377,1.6375106573104858,1,1
574,18.368,18.4,0.9945132732391357,0.99560546875,0.0010921955108642578,0.0986408218741417,1.6285406351089478,1,1
575,18.4,18.432,0.9943548440933228,0.99169921875,0.002655625343322754,0.13233643770217896,1.6561375856399536,1,1
576,18.432,18.464,0.9980302453041077,0.99755859375,0.000471651554107666,0.1186814159154892,1.6309394836425781,1,1
577,18.464,18.496,0.9982158541679382,0.99755859375,0.0006572604179382324,0.11454439908266068,1.6224884986877441,1,1
578,18.496,18.528,0.9983599185943604,0.99755859375,0.0008013248443603516,0.1382380872964859,1.647202968597412,1,1
579,18.528,18.56,0.9984233975410461,0.99755859375,0.0008648037910461426,0.13339540362358093,1.6525676250457764,1,1
580,18.56,18.592,0.9980741739273071,0.99755859375,0.0005155801773071289,0.12653037905693054,1.658551812171936,1,1
581,18.592,18.624,0.9946929216384888,0.99755859375,0.0028656721115112305,0.1563889980316162,1.7081454992294312,1,1
582,18.624,18.656,0.9669206142425537,0.99609375,0.02917313575744629,0.17265906929969788,1.7611603736877441,1,1
583,18.656,18.688,0.9439992904663086,0.9921875,0.048188209533691406,0.20770364999771118,1.8247830867767334,1,1
584,18.688,18.72,0.9851197600364685,0.9921875,0.007067739963531494,0.19251850247383118,1.8603229522705078,1,1
585,18.72,18.752,0.9323134422302246,0.9892578125,0.05694437026977539,0.18251648545265198,1.8379286527633667,1,1
586,18.752,18.784,0.8699188232421875,0.984375,0.1144561767578125,0.22017818689346313,1.8785024881362915,1,1
587,18.784,18.816,0.888545572757721,0.97998046875,0.09143489599227905,0.22806206345558167,1.9216969013214111,1,1
588,18.816,18.848,0.8577466011047363,0.97412109375,0.11637449264526367,0.23178967833518982,1.953441858291626,1,1
589,18.848,18.88,0.851688027381897,0.96923828125,0.11755025386810303,0.2160428911447525,1.954679250717163,1,1
590,18.88,18.912,0.8476680517196655,0.9609375,0.11326944828033447,0.2115127146244049,1.961372971534729,1,1
591,18.912,18.944,0.8271061182022095,0.94677734375,0.11967122554779053,0.19320327043533325,1.9448726177215576,1,1
592,18.944,18.976,0.8189452886581421,0.92724609375,0.10830080509185791,0.2032584697008133,1.9601006507873535,1,1
593,18.976,19.008,0.9883646965026855,0.99072265625,0.002357959747314453,0.1512547731399536,1.8367178440093994,1,1
594,19.008,19.04,0.9967052936553955,0.99560546875,0.0010998249053955078,0.12095910310745239,1.7309961318969727,1,1
595,19.04,19.072,0.994176983833313,0.99609375,0.0019167661666870117,0.1411839872598648,1.7122204303741455,1,1
596,19.072,19.104,0.9824573397636414,0.99560546875,0.013148128986358643,0.14859728515148163,1.7188475131988525,1,1
597,19.104,19.136,0.9949855804443359,0.99560546875,0.0006198883056640625,0.1988426297903061,1.7994264364242554,1,1
598,19.136,19.168,0.9965401887893677,0.9970703125,0.0005301237106323242,0.18580776453018188,1.7975537776947021,1,1
599,19.168,19.2,0.9979008436203003,0.9970703125,0.000830531120300293,0.20115703344345093,1.8065239191055298,1,1
600,19.2,19.232,0.9983494281768799,0.99755859375,0.0007908344268798828,0.1769910752773285,1.804574728012085,1,1
601,19.232,19.264,0.9982573986053467,0.9970703125,0.0011870861053466797,0.18606656789779663,1.831994891166687,1,1
602,19.264,19.296,0.9959756135940552,0.99560546875,0.0003701448440551758,0.18027976155281067,1.8533380031585693,1,1
603,19.296,19.328,0.9982197880744934,0.99755859375,0.0006611943244934082,0.15289679169654846,1.8085811138153076,1,1
604,19.328,19.36,0.9968115091323853,0.99755859375,0.0007470846176147461,0.1410508006811142,1.8051382303237915,1,1
605,19.36,19.392,0.9902454614639282,0.9970703125,0.006824851036071777,0.13496039807796478,1.7899850606918335,1,1
606,19.392,19.424,0.9965760707855225,0.99609375,0.00048232078552246094,0.1684625893831253,1.8321874141693115,1,1
607,19.424,19.456,0.9985036849975586,0.99755859375,0.0009450912475585938,0.14286337792873383,1.7910077571868896,1,1
608,19.456,19.488,0.9984914064407349,0.99755859375,0.0009328126907348633,0.14731982350349426,1.8140383958816528,1,1
609,19.488,19.52,0.9983571171760559,0.99755859375,0.0007985234260559082,0.1554771065711975,1.8371458053588867,1,1
610,19.52,19.552,0.9981041550636292,0.99755859375,0.0005455613136291504,0.15889839828014374,1.869155764579773,1,1
611,19.552,19.584,0.9984230995178223,0.99755859375,0.0008645057678222656,0.2065533995628357,1.958186388015747,1,1
612,19.584,19.616,0.9981623888015747,0.99755859375,0.000603795051574707,0.14445450901985168,1.8784176111221313,1,1
613,19.616,19.648,0.9964659214019775,0.9970703125,0.0006043910980224609,0.11625046283006668,1.8348467350006104,1,1
614,19.648,19.68,0.9975612163543701,0.99755859375,2.6226043701171875e-06,0.14078465104103088,1.8814666271209717,1,1
615,19.68,19.712,0.9983134865760803,0.99755859375,0.0007548928260803223,0.11047548800706863,1.803821086883545,1,1
616,19.712,19.744,0.9982509613037109,0.99755859375,0.0006923675537109375,0.12187858670949936,1.8034576177597046,1,1
617,19.744,19.776,0.9980212450027466,0.99755859375,0.00046265125274658203,0.1297180950641632,1.8104361295700073,1,1
618,19.776,19.808,0.9956655502319336,0.99755859375,0.0018930435180664062,0.1406489908695221,1.8471828699111938,1,1
619,19.808,19.84,0.9962512254714966,0.99755859375,0.001307368278503418,0.1370203197002411,1.8756498098373413,1,1
620,19.84,19.872,0.983130156993866,0.99609375,0.012963593006134033,0.1652277112007141,1.9149487018585205,1,1
621,19.872,19.904,0.9930405616760254,0.9951171875,0.0020766258239746094,0.19555936753749847,2.0186142921447754,1,1
622,19.904,19.936,0.9977052211761475,0.9970703125,0.0006349086761474609,0.20921975374221802,2.0202605724334717,1,1
623,19.936,19.968,0.998455286026001,0.99755859375,0.0008966922760009766,0.19252514839172363,2.0083107948303223,1,1
624,19.968,20.0,0.9987685084342957,0.99755859375,0.0012099146842956543,0.16206036508083344,1.9935685396194458,1,1
625,20.0,20.032,0.9989577531814575,0.99755859375,0.0013991594314575195,0.1832813322544098,2.0364012718200684,1,1
626,20.032,20.064,0.9985975027084351,0.99755859375,0.0010389089584350586,0.1643076390028,2.037801742553711,1,1
627,20.064,20.096,0.9897529482841492,0.99560546875,0.00585252046585083,0.1974029839038849,2.0912842750549316,1,1
628,20.096,20.128,0.9938151836395264,0.9921875,0.0016276836395263672,0.19057980179786682,2.12819242477417,1,1
629,20.128,20.16,0.9982450008392334,0.99755859375,0.0006864070892333984,0.16648955643177032,2.0531506538391113,1,1
630,20.16,20.192,0.9984755516052246,0.99755859375,0.0009169578552246094,0.1492413580417633,2.047696828842163,1,1
631,20.192,20.224,0.9980491399765015,0.99755859375,0.0004905462265014648,0.15933740139007568,2.0678579807281494,1,1
632,20.224,20.256,0.9977079629898071,0.99755859375,0.0001493692398071289,0.15526241064071655,2.0824437141418457,1,1
633,20.256,20.288,0.9970342516899109,0.99755859375,0.0005243420600891113,0.15584400296211243,2.1007494926452637,1,1
634,20.288,20.32,0.9970049262046814,0.99755859375,0.0005536675453186035,0.1436896026134491,2.076169013977051,1,1
635,20.32,20.352,0.9972617626190186,0.9970703125,0.0001914501190185547,0.16298998892307281,2.1196868419647217,1,1
636,20.352,20.384,0.9949231147766113,0.99609375,0.0011706352233886719,0.17263710498809814,2.150064706802368,1,1
637,20.384,20.416,0.9900628328323364,0.99365234375,0.0035895109176635742,0.1759660691022873,2.1600699424743652,1,1
638,20.416,20.448,0.9781870245933533,0.98876953125,0.010582506656646729,0.16193106770515442,2.131046772003174,1,1
639,20.448,20.48,0.9665902256965637,0.9873046875,0.02071446180343628,0.18065941333770752,2.1158270835876465,1,1
640,20.48,20.512,0.9515601396560669,0.984375,0.032814860343933105,0.17890296876430511,2.0675747394561768,1,1
641,20.512,20.544,0.9277164340019226,0.98046875,0.05275231599807739,0.22760716080665588,2.0808236598968506,1,1
642,20.544,20.576,0.9290757179260254,0.97412109375,0.04504537582397461,0.2300192415714264,2.0920615196228027,1,1
643,20.576,20.608,0.9135056138038635,0.9658203125,0.052314698696136475,0.19504889845848083,2.0433104038238525,1,1
644,20.608,20.64,0.8820139765739441,0.95556640625,0.07355242967605591,0.21467557549476624,2.083622455596924,1,1
645,20.64,20.672,0.8751018047332764,0.9384765625,0.06337475776672363,0.20899105072021484,2.086909770965576,1,1
646,20.672,20.704,0.8740138411521912,0.92041015625,0.04639631509780884,0.19974535703659058,2.0841095447540283,1,1
647,20.704,20.736,0.8713895678520203,0.90185546875,0.030465900897979736,0.20125043392181396,2.0971877574920654,1,1
648,20.736,20.768,0.8836278915405273,0.88671875,0.0030908584594726562,0.20384179055690765,2.1190309524536133,1,1
649,20.768,20.8,0.879420816898346,0.8671875,0.012233316898345947,0.20768746733665466,2.1316561698913574,1,1
650,20.8,20.832,0.8770298957824707,0.84912109375,0.027908802032470703,0.21226319670677185,2.1413512229919434,1,1
651,20.832,20.864,0.880834698677063,0.82421875,0.05661594867706299,0.1759767234325409,2.0755581855773926,1,1
652,20.864,20.896,0.8668978214263916,0.8017578125,0.0651400089263916,0.19739823043346405,2.087721109390259,1,1
653,20.896,20.928,0.8607404232025146,0.78369140625,0.07704901695251465,0.18385013937950134,2.054365396499634,1,1
654,20.928,20.96,0.8149389624595642,0.76220703125,0.05273193120956421,0.18164071440696716,2.048771381378174,1,1
655,20.96,20.992,0.81114661693573,0.74169921875,0.06944739818572998,0.16701814532279968,2.0177700519561768,1,1
656,20.992,21.024,0.7412880659103394,0.71923828125,0.022049784660339355,0.16865256428718567,1.9797581434249878,1,1
657,21.024,21.056,0.6850395202636719,0.6923828125,0.007343292236328125,0.16214540600776672,1.9600814580917358,1,1
658,21.056,21.088,0.6774362325668335,0.66162109375,0.015815138816833496,0.15174728631973267,1.9603608846664429,1,1
659,21.088,21.12,0.6950098276138306,0.630859375,0.06415045261383057,0.1554427444934845,1.9697086811065674,1,1
660,21.12,21.152,0.6806959509849548,0.6005859375,0.08011001348495483,0.1789916455745697,1.9976670742034912,1,1
661,21.152,21.184,0.6942445039749146,0.5673828125,0.12686169147491455,0.1831980049610138,2.0231003761291504,1,1
662,21.184,21.216,0.6989039778709412,0.5341796875,0.16472429037094116,0.1921442300081253,2.0474305152893066,1,1
663,21.216,21.248,0.6811394691467285,0.5009765625,0.18016290664672852,0.18464240431785583,2.0454092025756836,1,1
664,21.248,21.28,0.8525065183639526,0.529296875,0.32320964336395264,0.18193691968917847,1.9704256057739258,1,1
665,21.28,21.312,0.9869345426559448,0.92041015625,0.06652438640594482,0.18114826083183289,1.9740850925445557,1,1
666,21.312,21.344,0.9974982738494873,0.982421875,0.015076398849487305,0.13747593760490417,1.7851779460906982,1,1
667,21.344,21.376,0.9989174604415894,0.994140625,0.0047768354415893555,0.12265683710575104,1.7055017948150635,1,1
668,21.376,21.408,0.9991082549095154,0.9970703125,0.002037942409515381,0.12998628616333008,1.6895034313201904,1,1
669,21.408,21.44,0.9989830255508423,0.9970703125,0.0019127130508422852,0.1405429244041443,1.706556797027588,1,1
670,21.44,21.472,0.9982356429100037,0.9970703125,0.0011653304100036621,0.14714309573173523,1.7149189710617065,1,1
671,21.472,21.504,0.9948559999465942,0.99609375,0.0012377500534057617,0.1646718978881836,1.7638661861419678,1,1
672,21.504,21.536,0.9643774032592773,0.99365234375,0.029274940490722656,0.20737086236476898,1.8495032787322998,1,1
673,21.536,21.568,0.9942512512207031,0.99560546875,0.001354217529296875,0.17981791496276855,1.8587814569473267,1,1
674,21.568,21.6,0.997653603553772,0.99755859375,9.500980377197266e-05,0.14732037484645844,1.7903401851654053,1,1
675,21.6,21.632,0.9973836541175842,0.99755859375,0.00017493963241577148,0.15676644444465637,1.8178095817565918,1,1
676,21.632,21.664,0.9956298470497131,0.99755859375,0.0019287467002868652,0.15023401379585266,1.8471485376358032,1,1
677,21.664,21.696,0.9975442886352539,0.99755859375,1.430511474609375e-05,0.1296667605638504,1.8295750617980957,1,1
678,21.696,21.728,0.9985446333885193,0.99755859375,0.0009860396385192871,0.14745229482650757,1.8603084087371826,1,1
679,21.728,21.76,0.9987056255340576,0.99755859375,0.0011470317840576172,0.15484249591827393,1.8512799739837646,1,1
680,21.76,21.792,0.997056782245636,0.9970703125,1.3530254364013672e-05,0.144546240568161,1.853764295578003,1,1
681,21.792,21.824,0.9970569014549255,0.994140625,0.002916276454925537,0.14429792761802673,1.832812786102295,1,1
682,21.824,21.856,0.9986340999603271,0.99755859375,0.0010755062103271484,0.12216873466968536,1.8064215183258057,1,1
683,21.856,21.888,0.9983937740325928,0.99755859375,0.0008351802825927734,0.12366494536399841,1.7966614961624146,1,1
684,21.888,21.92,0.9982931613922119,0.99755859375,0.0007345676422119141,0.1275489330291748,1.8035852909088135,1,1
685,21.92,21.952,0.9979732632637024,0.99755859375,0.0004146695137023926,0.13096828758716583,1.8214154243469238,1,1
686,21.952,21.984,0.9958246946334839,0.9970703125,0.0012456178665161133,0.12570491433143616,1.8421909809112549,1,1
687,21.984,22.016,0.9973890781402588,0.99755859375,0.00016951560974121094,0.1234668716788292,1.824638843536377,1,1
688,22.016,22.048,0.9967215061187744,0.9970703125,0.00034880638122558594,0.11326587200164795,1.8171842098236084,1,1
689,22.048,22.08,0.9977951049804688,0.9970703125,0.00072479248046875,0.12527470290660858,1.8214325904846191,1,1
690,22.08,22.112,0.9983526468276978,0.9970703125,0.001282334327697754,0.1593097746372223,1.8564658164978027,1,1
691,22.112,22.144,0.9981382489204407,0.99560546875,0.002532780170440674,0.1418699026107788,1.8601758480072021,1,1
692,22.144,22.176,0.9988036155700684,0.99755859375,0.0012450218200683594,0.10009083151817322,1.7735929489135742,1,1
693,22.176,22.208,0.9986950159072876,0.99755859375,0.0011364221572875977,0.11895637959241867,1.7744848728179932,1,1
694,22.208,22.24,0.9983549118041992,0.99755859375,0.0007963180541992188,0.12200938165187836,1.7754333019256592,1,1
695,22.24,22.272,0.998030424118042,0.99755859375,0.0004718303680419922,0.11536837369203568,1.7747166156768799,1,1
696,22.272,22.304,0.9977469444274902,0.99755859375,0.00018835067749023438,0.11952181160449982,1.7969341278076172,1,1
697,22.304,22.336,0.9976047277450562,0.99755859375,4.6133995056152344e-05,0.12785613536834717,1.8245635032653809,1,1
698,22.336,22.368,0.9971760511398315,0.99755859375,0.00038254261016845703,0.13338033854961395,1.8624060153961182,1,1
699,22.368,22.4,0.9974124431610107,0.99755859375,0.0001461505889892578,0.1128208339214325,1.850290298461914,1,1
700,22.4,22.432,0.9986248016357422,0.99755859375,0.0010662078857421875,0.13015809655189514,1.8833060264587402,1,1
701,22.432,22.464,0.998995304107666,0.99755859375,0.0014367103576660156,0.11857689917087555,1.8887102603912354,1,1
702,22.464,22.496,0.9990674257278442,0.99755859375,0.0015088319778442383,0.12192043662071228,1.904025673866272,1,1
703,22.496,22.528,0.9989770650863647,0.99755859375,0.001418471336364746,0.13210166990756989,1.9365639686584473,1,1
704,22.528,22.56,0.9984903335571289,0.99755859375,0.0009317398071289062,0.17360706627368927,2.020956516265869,1,1
705,22.56,22.592,0.9972912073135376,0.994140625,0.0031505823135375977,0.18846380710601807,2.0913639068603516,1,1
706,22.592,22.624,0.9779255390167236,0.98876953125,0.010843992233276367,0.17116281390190125,2.0597071647644043,1,1
707,22.624,22.656,0.9375306963920593,0.98388671875,0.046356022357940674,0.191463440656662,2.0753626823425293,1,1
708,22.656,22.688,0.8993358612060547,0.982421875,0.08308601379394531,0.1907668262720108,2.0466127395629883,1,1
709,22.688,22.72,0.89056396484375,0.97998046875,0.08941650390625,0.19340334832668304,2.023745536804199,1,1
710,22.72,22.752,0.9594718217849731,0.97509765625,0.015625834465026855,0.1718820184469223,2.001779556274414,1,1
711,22.752,22.784,0.9933220148086548,0.9853515625,0.007970452308654785,0.21621882915496826,2.0595803260803223,1,1
712,22.784,22.816,0.9975365996360779,0.99609375,0.0014428496360778809,0.1909312605857849,2.019895553588867,1,1
713,22.816,22.848,0.9984936714172363,0.99755859375,0.0009350776672363281,0.14698129892349243,1.9677413702011108,1,1
714,22.848,22.88,0.998856782913208,0.99755859375,0.0012981891632080078,0.1361873298883438,1.9543042182922363,1,1
715,22.88,22.912,0.9990376830101013,0.99755859375,0.0014790892601013184,0.15263265371322632,1.9931033849716187,1,1
716,22.912,22.944,0.9979351162910461,0.99755859375,0.0003765225410461426,0.1370449960231781,1.989661455154419,1,1
717,22.944,22.976,0.9875702857971191,0.9970703125,0.00950002670288086,0.13695946335792542,2.0072784423828125,1,1
718,22.976,23.008,0.9930106401443481,0.9970703125,0.0040596723556518555,0.13639134168624878,2.025733232498169,1,1
719,23.008,23.04,0.9956055283546448,0.9970703125,0.0014647841453552246,0.1451597809791565,2.045212984085083,1,1
720,23.04,23.072,0.9984225034713745,0.99755859375,0.0008639097213745117,0.13588398694992065,1.9984874725341797,1,1
721,23.072,23.104,0.9983532428741455,0.99755859375,0.0007946491241455078,0.1326902210712433,2.012503147125244,1,1
722,23.104,23.136,0.9978790283203125,0.99755859375,0.0003204345703125,0.11802148073911667,2.0157711505889893,1,1
723,23.136,23.168,0.9933652281761169,0.9970703125,0.0037050843238830566,0.1274212896823883,2.0445709228515625,1,1
724,23.168,23.2,0.9572902321815491,0.99560546875,0.03831523656845093,0.15693093836307526,2.068305492401123,1,1
725,23.2,23.232,0.9908962249755859,0.9951171875,0.0042209625244140625,0.15954673290252686,2.118579387664795,1,1
726,23.232,23.264,0.9962550401687622,0.9970703125,0.000815272331237793,0.15488503873348236,2.1447672843933105,1,1
727,23.264,23.296,0.9968451261520386,0.99560546875,0.0012396574020385742,0.18540094792842865,2.2064812183380127,1,1
728,23.296,23.328,0.996896505355835,0.994140625,0.002755880355834961,0.19001922011375427,2.2394778728485107,1,1
729,23.328,23.36,0.9949197173118591,0.99072265625,0.004197061061859131,0.1823100447654724,2.2628421783447266,1,1
730,23.36,23.392,0.9923241138458252,0.9853515625,0.006972551345825195,0.1709975302219391,2.262612819671631,1,1
